Name,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
DiRT Rally,86,17,8,60,0.12
NHL 2K7,79,24,6.6,5,0.12
Worms 3D,70,31,7.8,22,0.12
Gladiator Begins,59,9,8,14,0.12
Sleeping Dogs,81,23,8.2,1209,0.12
Impossible Mission,61,8,4.8,6,0.12
Strikers 1945,63,5,8.2,6,0.12
Pryzm Chapter One: The Dark Unicorn,59,8,5.2,6,0.12
Eat Lead: The Return of Matt Hazard,53,53,7,27,0.12
Guilty Gear X,79,15,7.8,16,0.12
Obscure: The Aftermath,53,19,8.1,14,0.12
Disney's PK: Out of the Shadows,49,14,5,4,0.12
Record of Agarest War Zero,50,8,6.7,37,0.12
Rocksmith,78,5,8.1,57,0.12
Conception II: Children of the Seven Stars,62,11,7.7,44,0.12
Puzzle Quest: Challenge of the Warlords,78,11,7,6,0.12
Chessmaster: The Art of Learning,64,4,8.4,18,0.12
Makai Kingdom: Chronicles of the Sacred Tome,77,41,7.3,12,0.12
Lemony Snicket's A Series of Unfortunate Events,70,17,7.2,5,0.12
Neopets Petpet Adventures: The Wand of Wishing,66,21,7.7,6,0.12
Bomberman Party Edition,79,6,8.3,6,0.12
Ice Age: Dawn of the Dinosaurs,68,28,7.5,6,0.12
Star Trek: Conquest,49,18,4.9,11,0.12
Major League Baseball 2K8 Fantasy All-Stars,59,8,7,6,0.12
Madden NFL 06,66,9,6.3,12,0.12
Red Faction II,74,20,5.8,11,0.12
Voodoo Vince,73,38,8.4,22,0.12
Everybody Dance,66,5,6.8,8,0.12
Blackwater,37,12,4.5,14,0.12
Tom Clancy's Ghost Recon,46,21,6.8,8,0.12
Chase: Hollywood Stunt Driver,60,14,7.4,5,0.12
Thor: God of Thunder,64,18,7.2,9,0.12
The X Files: Resist or Serve,67,31,8.4,8,0.12
Touch My Katamari ,69,41,7.4,51,0.12
PixelJunk Monsters Deluxe,86,27,7.9,32,0.12
Curious George,53,13,7.7,6,0.12
Killer is Dead,64,38,7.2,144,0.12
Don Bradman Cricket 14,76,4,7.4,19,0.12
Megamind: Ultimate Showdown,33,7,4.3,6,0.12
Zathura,43,16,2,5,0.12
Atelier Sophie: The Alchemist of the Mysterious Book,75,32,8.1,47,0.12
Mytran Wars,68,16,8.8,4,0.12
NCIS,50,4,4,4,0.12
Undead Knights,63,27,8,13,0.12
Ninja Reflex,49,26,6,11,0.12
Cel Damage,65,24,8.4,7,0.12
Supremacy MMA,47,17,6.5,4,0.12
Lunar: Dragon Song,59,30,6.2,17,0.12
Breakdown,71,62,8.2,17,0.12
Venetica,47,14,6.5,6,0.12
Looney Tunes: Sheep Raider,72,12,8.8,25,0.12
Geometry Wars: Galaxies,80,55,8.2,26,0.12
Robinson: The Journey,65,40,6.9,62,0.12
Conduit 2,64,51,7.6,60,0.12
Rise of the Tomb Raider,86,45,7.9,915,0.12
X2: Wolverine's Revenge,62,21,6.6,8,0.12
Hatsune Miku: Project Diva X,83,5,8,22,0.12
Godzilla Unleashed: Double Smash,28,18,4.9,8,0.12
Dishonored 2,86,37,6,383,0.12
Street Hoops,56,9,7.3,7,0.12
NPPL: Championship Paintball 2009,44,9,7.3,9,0.12
Atelier Annie: Alchemists of Sera Island,70,11,6.7,15,0.12
WRC: FIA World Rally Championship,66,24,6,4,0.12
WWE SmackDown vs Raw 2008,61,12,6.6,13,0.12
Godzilla: Destroy All Monsters Melee,71,20,6.8,8,0.12
College Hoops 2K6,70,17,7.3,11,0.12
Fat Princess: Fistful of Cake,74,33,8.7,25,0.12
Sonic Adventure 2,89,18,8.6,236,0.12
Tony Hawk's Pro Skater 5,39,18,2.1,132,0.12
Gladiator: Sword of Vengeance,65,19,5.8,8,0.12
Rodea the Sky Soldier,45,31,6.5,81,0.12
Pinball Hall of Fame: The Williams Collection,83,18,8.3,16,0.12
Academy of Champions: Soccer,64,20,6.8,14,0.12
Overlord: Raising Hell,72,35,7.7,27,0.12
Power Gig: Rise of the SixString,36,20,2.1,17,0.12
NFL Head Coach,69,26,7.1,9,0.12
Onimusha: Blade Warriors,65,33,6.9,7,0.12
Disney's Extreme Skate Adventure,76,18,7.6,5,0.12
NBA 2K2,90,13,8,4,0.12
Psychonauts,88,54,9,71,0.12
Jeremy McGrath Supercross World,36,14,5.6,5,0.12
Airborne Troops: Countdown to D-Day,39,4,8.1,9,0.12
The Sky Crawlers: Innocent Aces,74,42,7.9,13,0.12
nail'd,66,36,6.2,13,0.12
Lost Magic,68,44,8.2,32,0.12
Marvel Avengers: Battle for Earth,50,10,5,25,0.12
Alice: Madness Returns,75,29,8.4,559,0.12
Raiden IV,63,4,7.8,10,0.12
Tom Clancy's Splinter Cell: Blacklist,75,5,7.8,148,0.12
Phantasy Star Universe,64,34,7.4,42,0.12
Peggle: Dual Shot,84,17,8.2,21,0.12
Spider-Man: Edge of Time,50,7,6.4,12,0.12
Cruis'n,25,7,3.7,18,0.12
Samurai Warriors 4-II,73,26,7.3,24,0.12
Castlevania: Curse of Darkness,74,26,7,13,0.12
Lost Planet 3,58,43,5.8,142,0.12
Battles of Prince of Persia,64,16,7.7,14,0.12
Turok: Evolution,72,8,7,5,0.12
Marvel Trading Card Game,61,17,4.9,7,0.12
Nightshade,68,39,7.7,20,0.12
CSI: Crime Scene Investigation,45,14,7.3,4,0.12
LEGO Batman 2: DC Super Heroes,77,7,7.3,31,0.12
Buffy the Vampire Slayer: Chaos Bleeds,73,26,8.4,14,0.12
Onechanbara: Bikini Zombie Slayers,55,24,8,20,0.12
Tropico 5,75,51,7,351,0.12
Reality Fighters,54,39,3.8,30,0.12
Dragon Ball: Origins,78,18,7.5,15,0.12
FIFA 17,84,12,4.2,160,0.12
Armored Core: Verdict Day,66,18,7.4,28,0.12
Lost in Shadow,68,38,8.7,18,0.12
NHL 2K3,89,17,7.1,14,0.12
Die Hard: Vendetta,54,23,7,10,0.12
F1 2002,81,11,6.4,10,0.12
Every Extend Extra,74,45,7.3,9,0.12
FIFA Soccer,73,23,7.7,22,0.12
Darkspore,65,52,6,133,0.12
Self-Defense Training Camp,21,5,5,25,0.12
Sphinx and the Cursed Mummy,79,21,9.1,11,0.12
GT Advance 2: Rally Racing,77,12,6,4,0.11
Deception IV: Blood Ties,70,19,8.2,27,0.11
Tenchu: Shadow Assassins,68,18,7.4,18,0.11
Cabela's Deer Hunt 2005 Season,59,5,7.5,6,0.11
Dead Man's Hand,62,31,8.1,9,0.11
Smash Cars,67,15,9,5,0.11
NASCAR 07,68,26,8.9,16,0.11
Tecmo Bowl: Kickoff,66,21,7.3,8,0.11
Lost Horizon,77,24,7.9,27,0.11
Rugby 15,19,5,3.4,65,0.11
Dokapon Kingdom,61,8,6.5,8,0.11
Puzzle Quest 2,74,27,5.8,11,0.11
Phantasy Star Collection,76,20,8.1,7,0.11
Disney Art Academy,72,16,6.8,5,0.11
A Witch's Tale,50,17,6.2,9,0.11
Hyperdimension Neptunia U: Action Unleashed,71,20,6.8,44,0.11
Retro Game Challenge,77,30,7.3,15,0.11
Shining Force NEO,69,12,8.1,20,0.11
FIFA Street 2,63,16,5.7,7,0.11
Fantastic Four: Rise of the Silver Surfer,45,30,5.4,16,0.11
Monster Madness: Battle for Suburbia,55,29,5.2,18,0.11
Tom Clancy's EndWar,68,7,5.9,8,0.11
NFL Head Coach 09,67,14,8.4,28,0.11
Star Trek: Conquest,54,15,9.1,10,0.11
Blood Drive,40,21,6.5,10,0.11
Phantom Dust,81,37,8.5,35,0.11
Growlanser Generations,81,19,7.7,19,0.11
Mega Man Battle Chip Challenge,54,25,8.3,8,0.11
Fatal Frame: Maiden of Black Water,67,58,7.6,226,0.11
Prince of Persia: Rival Swords,74,16,8.2,19,0.11
Cold Winter,73,41,8.2,23,0.11
Ring of Red,82,15,8.7,11,0.11
Stubbs the Zombie in Rebel Without a Pulse,75,55,8.1,16,0.11
Batman: Dark Tomorrow,25,13,3.6,18,0.11
Ping Pals,28,17,3.9,26,0.11
MLB 13: The Show,75,7,7.5,21,0.11
18 Wheeler: American Pro Trucker,52,17,6.8,8,0.11
Split/Second,63,16,6.7,15,0.11
Warhammer: Battle March,55,30,6.7,20,0.11
Batman: Rise of Sin Tzu,67,17,7.7,6,0.11
The King of Fighters XII,63,57,4.2,33,0.11
Spy vs Spy,53,34,8,8,0.11
Coraline,39,5,2,6,0.11
Cold Fear,68,39,7.7,27,0.11
Zubo,75,19,7.6,75,0.11
NHL Hitz 20-03,81,19,8.5,13,0.11
Murakumo: Renegade Mech Pursuit,48,18,7.5,4,0.11
Gun Metal,63,17,7.6,8,0.11
BloodRayne,73,17,8.5,4,0.11
ECW Anarchy Rulz,43,7,6.3,4,0.11
InuYasha: A Feudal Fairy Tale,69,5,9,74,0.11
Where the Wild Things Are,51,10,5.4,5,0.11
TMNT,37,7,4.1,12,0.11
Sabrina The Teenage Witch: Potion Commotion,63,5,2.8,6,0.11
MLB Power Pros,80,10,8.8,11,0.11
Dementium II,75,25,8.3,31,0.11
GoldenEye: Rogue Agent,58,25,7.5,18,0.11
BlazBlue: Calamity Trigger Portable,82,14,7.8,18,0.11
AirForce Delta Strike,66,22,7,6,0.11
Pimp My Ride,26,4,3.8,8,0.11
Capcom vs. SNK 2 EO,68,20,8.9,27,0.11
Hot Wheels Velocity X,55,4,6.4,5,0.11
Open Season,59,15,7.3,9,0.11
de Blob 2,75,11,8.2,6,0.11
Call of Juarez: The Cartel,51,12,3.3,126,0.11
Space Chimps,57,7,5.3,12,0.11
FIFA Soccer 06,77,17,7.7,20,0.11
JASF: Jane's Advanced Strike Fighters,41,7,3.1,7,0.11
Digimon Story: Cyber Sleuth,75,45,8.5,289,0.11
Cloudy With a Chance of Meatballs,68,4,5.3,4,0.11
The Settlers,39,6,5.6,7,0.11
Stronghold,81,19,8.9,224,0.11
Ridge Racer Unbounded,71,59,7.7,56,0.11
Mortal Kombat: Deception,77,14,8.9,15,0.11
ESPN NHL Hockey,88,25,8.4,24,0.11
John Daly's ProStroke Golf,58,23,4.1,8,0.11
XXX,50,13,5,4,0.11
Truth or Lies,28,6,5.2,6,0.11
Worms Forts: Under Siege,63,21,8,15,0.11
Project: Snowblind,79,44,7,10,0.11
Astro Boy: The Video Game,56,4,5,4,0.11
Gabrielle's Ghostly Groove 3D,62,9,7.4,9,0.11
Cake Mania,55,23,6.1,7,0.11
Disney's Extreme Skate Adventure,76,15,8.3,7,0.11
Odama,62,42,8,17,0.11
Karaoke Revolution Presents American Idol Encore,70,7,7,6,0.11
Naval Ops: Warship Gunner,67,17,8.9,23,0.11
Bionicle Heroes,51,4,5.2,5,0.11
The King of Fighters 2000/2001,71,31,8.6,17,0.11
Valkyrie Drive: Bhikkhuni,72,7,8.5,11,0.11
Bodycount,50,40,3.5,28,0.11
Ninja Assault,60,17,5.3,4,0.11
Samurai Warriors 4,76,5,8.6,18,0.11
Alias,64,31,8,10,0.11
Calling,49,28,6.7,16,0.11
Night at the Museum: Battle of the Smithsonian,50,15,7.1,8,0.11
Spyborgs,66,30,6.3,6,0.11
NHL Rivals 2004,65,39,8.8,20,0.11
Bodycount,53,61,4.7,73,0.11
Machinarium,85,47,8.8,526,0.11
Avatar: The Last Airbender,57,9,6.3,10,0.11
Death Jr.: Root of Evil,71,14,8.1,14,0.11
Michael Phelps: Push the Limit,48,10,3.5,6,0.11
Lost in Blue,69,33,7.8,21,0.11
Batman: Return to Arkham,77,6,8.2,43,0.11
Constantine,58,29,7.4,24,0.11
Charlie and the Chocolate Factory,39,20,0.5,8,0.11
Dynasty Tactics 2,78,18,9.1,13,0.11
Real World Golf,73,11,6.3,4,0.11
Ty the Tasmanian Tiger 2: Bush Rescue,69,29,8.8,4,0.11
Blazblue: Continuum Shift Extend,83,28,7.5,97,0.11
Mushroom Men: Rise of the Fungi,45,16,7.3,4,0.11
The Polar Express,40,7,4.7,9,0.11
BMX XXX,58,26,7.8,9,0.11
Frogger: Helmet Chaos,66,18,6.4,5,0.11
Pimp My Ride,38,14,3.8,29,0.11
RIGS: Mechanized Combat League,79,42,7.9,76,0.11
Hellboy: The Science of Evil,44,31,5.7,9,0.11
NBA Live 16,60,17,5.6,62,0.11
Sonic Generations,77,11,8.3,337,0.11
Astro Boy: The Video Game,48,17,3.5,4,0.11
[Prototype 2],76,12,6.4,389,0.11
Zombie Army Trilogy,62,10,7.2,40,0.11
Cabela's North American Adventures,51,5,9,4,0.11
Rengoku: The Tower of Purgatory,43,30,5.6,22,0.11
Bust-A-Move DS,75,14,7,6,0.11
God Eater 2: Rage Burst,69,35,8,79,0.11
BlazBlue: Continuum Shift II,64,14,6.1,19,0.11
Mega Man Zero 4,77,17,9.1,21,0.11
NASCAR '14,67,7,4.6,20,0.11
Where the Wild Things Are,53,8,4.8,4,0.11
DJ Max Fever,77,5,6.5,13,0.11
Shrek: Forever After,62,22,6.2,9,0.11
Dawn of Discovery,82,11,7.3,7,0.11
Pro Evolution Soccer 2016,85,14,6.2,144,0.11
Tiger Woods PGA Tour 06,82,19,4.8,4,0.11
ArmA III,74,38,7.4,866,0.11
FIFA World Cup Germany 2006,72,15,7.3,8,0.11
Reign of Fire,54,9,5.9,7,0.11
MLB 14: The Show,68,6,7,25,0.11
Rogue Warrior,28,33,2.8,64,0.11
Mace Griffin: Bounty Hunter,64,27,8.2,11,0.11
Martian Gothic: Unification,64,4,6.1,16,0.11
Fight Club,37,29,4.7,13,0.11
Tom Clancy's Splinter Cell: Conviction,83,20,5.2,672,0.11
FlatOut: Ultimate Carnage,80,44,8.8,66,0.11
Digimon Digital Card Battle,51,5,9,44,0.11
Dragon Ball Z: Battle of Z,66,7,7.5,54,0.11
Aquapazza: Aquaplus Dream Match,75,13,7.8,20,0.11
Stronghold Kingdoms,75,4,4.9,89,0.11
Lucha Libre AAA: Heroes del Ring,54,6,7.1,10,0.11
Dead to Rights II,54,35,7.4,5,0.11
Pac-Man and the Ghostly Adventures 2,60,7,6.5,10,0.11
Trauma Center: Under the Knife 2,79,29,8.5,11,0.11
SimCity 2000,62,9,7.8,11,0.11
X-Men: The Official Game,50,17,7.8,6,0.1
"Sakura Wars: So Long, My Love",75,30,7.3,31,0.1
Mind Zero,59,13,6,72,0.1
Rocky Balboa,58,17,6.6,11,0.1
Gravity Games Bike: Street Vert Dirt,24,12,4.1,27,0.1
Top Spin,67,28,7.8,12,0.1
Family Feud: 2012 Edition,47,4,5.3,6,0.1
UFC: Tapout 2,66,14,7.3,4,0.1
The Book of Unwritten Tales,82,32,8.2,144,0.1
The Godfather: Mob Wars,59,34,7.9,16,0.1
Vexx,70,21,8.5,10,0.1
F1 Career Challenge,70,15,7.7,15,0.1
Pariah,70,52,7.4,19,0.1
Metal Slug 3,76,56,5.1,15,0.1
Sacred 3,56,13,3.4,46,0.1
Winning Eleven: Pro Evolution Soccer 2007,79,22,6.5,33,0.1
Banjo-Pilot,68,22,5.9,9,0.1
Gallop Racer 2006,69,15,8.3,8,0.1
Wasteland 2,81,65,7.3,1170,0.1
The First Templar,52,21,6.3,26,0.1
Patapon 2,81,49,8.3,62,0.1
Frogger: Ancient Shadow,54,17,4,5,0.1
Princess Debut,71,6,7.4,7,0.1
Pro Evolution Soccer 2014,74,9,4.4,239,0.1
Metal Arms: Glitch in the System,83,30,9.3,19,0.1
Tom Clancy's Splinter Cell: Chaos Theory,81,28,8.5,15,0.1
Escape From Monkey Island,84,21,8.2,11,0.1
The Lord of the Rings: Conquest,61,9,7.8,6,0.1
Gretzky NHL,61,23,7.4,10,0.1
Dropship: United Peace Force,78,17,8.6,10,0.1
Road Rash: Jailbreak,78,15,9.3,23,0.1
Syberia,72,17,7,5,0.1
Thrillville: Off the Rails,72,7,0.6,24,0.1
Cloudy With a Chance of Meatballs,66,9,6,5,0.1
G1 Jockey 3,71,12,9,10,0.1
Exit DS,64,25,6.7,6,0.1
Riviera: The Promised Land,76,26,9.2,21,0.1
Blades of Time,52,23,6.5,30,0.1
Yggdra Union: We'll Never Fight Alone,73,17,7.9,18,0.1
Bujingai: The Forsaken City,72,28,7.5,14,0.1
Universe at War: Earth Assault,66,44,8.3,57,0.1
Death By Degrees,51,45,6.2,24,0.1
Rome: Total War,92,58,9.1,1050,0.1
Doom 3,87,83,7.6,896,0.1
Ride,54,9,5.3,17,0.1
NASCAR The Game: Inside Line,72,7,3.4,27,0.1
JU-ON: The Grudge,39,32,5.6,34,0.1
Colin McRae Rally 04,84,33,8.1,19,0.1
FIFA Street,60,21,8,9,0.1
The Sims 4: City Living,77,10,5.7,30,0.1
Hot Wheels: Stunt Track Challenge,63,11,6.2,5,0.1
Blitz: The League II,68,34,7.2,13,0.1
Miami Law,56,14,8.8,4,0.1
Capcom vs. SNK 2 EO,80,26,8.7,13,0.1
Hunter: The Reckoning,70,13,7.6,7,0.1
Baten Kaitos Origins,75,21,8.9,23,0.1
E·O·E: Eve of Extinction,57,28,7.2,6,0.1
NHL 2004,85,18,8.4,7,0.1
Surf's Up,61,15,6.1,9,0.1
X-Men: The Official Game,53,38,8.1,7,0.1
RLH: Run Like Hell,58,27,8.2,9,0.1
Scribblenauts Unmasked: A DC Comics Adventure,71,17,6.3,39,0.1
The Ant Bully,52,19,4.2,6,0.1
Conflict: Global Terror,62,24,7.9,8,0.1
Monster Rancher EVO,58,16,6.8,8,0.1
Terraria,85,17,7.8,112,0.1
The Whispered World,70,41,7.6,77,0.1
Agatha Christie: The ABC Murders,53,11,6.5,4,0.1
Help Wanted: 50 Wacky Jobs,65,12,7,5,0.1
Beach Spikers: Virtua Beach Volleyball,76,31,8.1,9,0.1
Draglade,71,23,7.5,4,0.1
Scribblenauts Unmasked: A DC Comics Adventure,68,7,6.2,20,0.1
Jade Cocoon 2,76,16,7.8,22,0.1
Mana Khemia: Student Alliance,41,19,5.3,37,0.1
Van Helsing,33,11,6.3,6,0.1
Bee Movie Game,65,11,7.5,4,0.1
Resident Evil: Revelations 2,65,12,7.8,63,0.1
Kelly Slater's Pro Surfer,80,15,8,5,0.1
NFL Tour,49,35,3.1,45,0.1
Harry Potter and the Deathly Hallows - Part 1,37,5,4.1,33,0.1
Sudoku Mania,25,4,3.5,4,0.1
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,49,9,8,11,0.1
Resident Evil: Revelations 2,75,22,7.5,106,0.1
The Bard's Tale,75,50,8.8,4,0.1
Alien Hominid,78,47,8.3,13,0.1
Myst,43,25,3.5,6,0.1
nail'd,64,49,7.1,16,0.1
Tom Clancy's Splinter Cell,77,21,8.6,8,0.1
Bullet Witch,55,59,6.1,41,0.1
Spider-Man: Web of Shadows,77,12,7.5,14,0.1
Pinball Hall of Fame: The Williams Collection,67,5,7.3,8,0.1
Rolling Stone: Drum King,32,4,1.8,4,0.1
NBA Ballers: Rebound,69,17,7.7,7,0.1
Silent Scope Complete,69,25,7.4,5,0.1
King's Field: The Ancient City,60,14,8.5,13,0.1
Leisure Suit Larry: Box Office Bust,17,11,1.7,37,0.1
Indigo Prophecy,84,51,7.7,39,0.1
Sneakers,28,13,4.6,8,0.1
NHL 2K6,75,37,6.1,24,0.1
X-Men: Destiny,36,10,4.5,15,0.1
College Hoops 2K6,82,17,9.2,6,0.1
Contact,73,36,8.2,35,0.1
Harvey Birdman: Attorney at Law,62,19,8,8,0.1
Harry Potter and the Deathly Hallows - Part 2,43,12,5,56,0.1
Predator: Concrete Jungle,46,17,8,10,0.1
Opoona,65,33,7.7,14,0.1
Universal Studios Theme Parks Adventure,39,11,2.9,11,0.1
Rocky: Legends,67,21,5.2,6,0.1
Star Trek: Shattered Universe,42,19,8.3,18,0.1
Ultra Street Fighter IV,71,28,5.9,94,0.1
EVE: Valkyrie,73,26,6.3,37,0.1
Dragon Ball: Evolution,28,16,0.9,50,0.1
The Crew: Wild Run,73,13,6.8,50,0.1
Natural Doctrine,53,31,6,79,0.1
NeverDead,52,46,5.5,65,0.1
MotoGP 07,62,26,9.1,7,0.1
Blades of Time,53,19,7.2,22,0.1
Thor: God of Thunder,55,10,4.2,5,0.1
Cubic Ninja,51,15,5.9,14,0.1
F1 2014,61,20,4.8,65,0.1
Harvest Moon: Frantic Farming,72,7,6.8,6,0.1
Blue Dragon: Awakened Shadow,63,27,6.6,10,0.1
Shining Force EXA,64,24,7.3,17,0.1
Digimon World DS,71,8,7.6,27,0.1
MySims SkyHeroes,56,15,5.5,4,0.1
Guilty Gear Isuka,73,39,7.5,13,0.1
Tornado Outbreak,71,7,8.2,5,0.1
Shovel Knight,88,24,8.3,280,0.1
Operation Abyss: New Tokyo Legacy,66,25,7.3,24,0.1
MotoGP 2,87,23,8.5,14,0.1
Heatseeker,62,25,6.2,32,0.1
Ar tonelico: Melody of Elemia,71,30,7.7,43,0.1
Castlevania Double Pack,86,4,8.4,12,0.1
Samurai Warriors 4: Empires,71,29,6.5,15,0.1
Steel Battalion,83,20,8.5,20,0.1
Power Stone Collection,74,34,6.8,6,0.1
Cartoon Network: Punch Time Explosion,58,16,5.9,28,0.1
"Blast Works: Build, Trade, Destroy",78,30,7.7,17,0.1
SNK vs. Capcom Card Fighters DS,48,19,4.8,6,0.1
Medieval II: Total War,88,39,8.9,648,0.1
Darkest of Days,44,25,4.8,76,0.1
Skylanders Imaginators,78,14,6,8,0.1
Minority Report: Everybody Runs,54,18,5,4,0.1
NASCAR,66,13,5.3,6,0.1
One Piece: Burning Blood,62,4,7.8,10,0.1
Rio,60,16,7,7,0.09
Playboy: The Mansion,61,43,4.1,9,0.09
Disney's Aladdin in Nasira's Revenge,61,11,8.3,7,0.09
Barnyard,62,13,8.7,10,0.09
Ultimate Marvel vs. Capcom 3,80,36,6.2,114,0.09
MindJack,43,42,1.2,116,0.09
Pac-Man World 3,66,17,7.3,10,0.09
Glory Days 2,73,28,7.3,6,0.09
Brain Age: Concentration Training,71,11,7.9,17,0.09
Crash 'N' Burn,65,25,6.4,7,0.09
Pac-Man and the Ghostly Adventures 2,59,11,6.3,4,0.09
Hakuoki: Demon of the Fleeting Blossom,79,4,8.3,30,0.09
Speed Kings,61,13,7.8,6,0.09
Dungeons,65,35,4.6,106,0.09
Little League World Series Baseball 2008,70,8,8,6,0.09
Winter Stars,46,9,6.5,4,0.09
Bladestorm: The Hundred Years' War,63,26,6.8,16,0.09
Burnout Paradise: The Ultimate Box,87,26,7.5,435,0.09
Forever Kingdom,64,13,7.8,6,0.09
Altered Beast: Guardian of the Realms,63,13,4.8,4,0.09
The Legend of Heroes: A Tear of Vermillion,68,24,7.7,26,0.09
Raven Squad: Operation Hidden Dagger,38,22,3.5,37,0.09
Age of Empires II: The Age of Kings,92,21,9,801,0.09
Family Party: 30 Great Games,42,10,1,7,0.09
Shining Tears,61,14,6.5,11,0.09
MotoGP,84,18,8.4,16,0.09
Scaler,70,20,8.6,18,0.09
Halo 2,72,32,5.6,216,0.09
Gradius V,82,46,8.5,13,0.09
Medal of Honor: Vanguard,56,29,7,24,0.09
Beaterator,80,44,7.8,12,0.09
Arcania: Gothic 4,64,21,5.2,52,0.09
Psychonauts,86,33,8.7,61,0.09
Code Lyoko: Quest for Infinity,58,15,8.5,8,0.09
Digimon Rumble Arena 2,63,9,7.3,23,0.09
Teenage Mutant Ninja Turtles: Mutants in Manhattan,44,49,5.5,163,0.09
Ribbit King,58,10,6.5,4,0.09
Alien Hominid,78,28,8.5,15,0.09
Rygar: The Battle of Argus,52,29,7,4,0.09
Ninja Gaiden Black,94,32,8.7,121,0.09
Touch Detective,60,25,6.8,6,0.09
Trivial Pursuit unhinged,58,10,8,4,0.09
NCAA March Madness 08,67,15,3.8,4,0.09
InuYasha: Secret of the Divine Jewel,46,13,7.6,17,0.09
Bloody Roar 4,59,25,8.6,43,0.09
Atari Classics Evolved,64,17,6,4,0.09
I-Ninja,77,18,7.6,8,0.09
Steins,0.09,86,7,9.3,0.01
Football Manager 2017,81,41,4.3,57,0.09
Wild ARMs: Alter Code F,73,25,8.3,26,0.09
Army Corps of Hell,57,43,6.6,28,0.09
Shrek SuperSlam,71,20,9.3,4,0.09
Ultimate Mortal Kombat,73,26,8.6,22,0.09
Total Overdose: A Gunslinger's Tale in Mexico,71,36,9,25,0.09
Metal Slug X,85,9,8.8,31,0.09
Romance of the Three Kingdoms X,71,13,8.5,10,0.09
Prinny: Can I Really Be the Hero?,72,45,7,41,0.09
GripShift,70,37,8.7,22,0.09
Fighting Fantasy: The Warlock of Firetop Mountain,45,10,8.1,31,0.09
Beowulf: The Game,44,4,5.4,7,0.09
Skies of Arcadia,93,21,9.4,98,0.09
NASCAR: Dirt to Daytona,85,8,7.3,7,0.09
Road Trip,80,4,9,41,0.09
Jimmie Johnson's Anything With an Engine,65,5,8.8,8,0.09
echochrome,79,28,7.7,13,0.09
Project Eden,71,20,7.8,8,0.09
Riviera: The Promised Land,68,11,7.7,17,0.09
Digimon All-Star Rumble,49,12,5.8,32,0.09
Driver: Renegade,48,13,5,20,0.09
Yaiba: Ninja Gaiden Z,43,46,4.5,84,0.09
Castlevania: Lords of Shadow 2,70,22,7.8,239,0.09
Ghosthunter,69,44,8.7,22,0.09
Shadow of Destiny,54,6,8.2,5,0.09
Pro Evolution Soccer 2012,77,13,6.4,88,0.09
Mimana Iyar Chronicle,45,6,5.8,8,0.09
Michael Jackson: The Experience,57,27,5.8,19,0.09
Def Jam Fight For NY: The Takeover,79,25,8.2,16,0.09
Tom Clancy's EndWar,69,11,5.8,4,0.09
JASF: Jane's Advanced Strike Fighters,45,5,4.5,8,0.09
Astro Boy: Omega Factor,85,37,8.6,18,0.09
Disgaea Infinite,64,15,4.4,40,0.09
Phantom Brave: The Hermuda Triangle,65,16,7.3,11,0.09
Fullmetal Alchemist: Dual Sympathy,58,15,7.3,12,0.09
Lock's Quest,80,32,8.7,27,0.09
Rugby 2005,71,15,8.6,19,0.09
Pokemon Rumble World,58,16,6.4,69,0.09
Spectral Force Genesis,46,8,7,5,0.09
Last Rebellion,44,30,4.6,34,0.09
DriveClub VR,67,34,7.4,110,0.09
Quantum Theory,37,39,3.6,31,0.09
Tornado Outbreak,69,15,7.6,8,0.09
Justice League Heroes,43,9,5.7,7,0.09
Back to the Future: The Game,66,5,6.8,51,0.09
Space Invaders Extreme,84,29,6.8,13,0.09
Mystic Heroes,67,13,8.5,26,0.09
Zoids Assault,46,17,7.3,7,0.09
Arslan: The Warriors of Legend,69,43,6.6,23,0.09
Freestyle Metal X,67,25,8.3,17,0.09
Dark Angel: Vampire Apocalypse,53,9,5.6,5,0.09
Damnation,36,36,2.8,40,0.09
Super Puzzle Fighter II,83,22,9.5,4,0.09
Supreme Commander,56,24,5.7,19,0.09
Transworld Snowboarding,74,14,9.2,14,0.09
World Soccer Winning Eleven 8 International,90,25,8.4,11,0.09
Sniper Elite,77,25,8.5,11,0.09
Mahjong Cub3D,67,11,5.3,4,0.09
Test Drive: Eve of Destruction,72,28,8.7,7,0.09
Blazblue: Continuum Shift Extend,73,6,7.5,27,0.09
Crimson Sea,78,19,8.2,10,0.09
Red Bull BC One,48,15,5.3,8,0.09
The Weakest Link,63,7,7.2,6,0.09
Viewtiful Joe: Red Hot Rumble,63,24,6.3,6,0.09
Wolfenstein: The Old Blood,76,30,7.6,338,0.09
GRID Autosport,75,15,6,56,0.09
Ikaruga,85,52,8.5,42,0.09
The Suffering: Ties That Bind,76,36,9.1,8,0.09
Nobunaga's Ambition: Iron Triangle,76,8,8,7,0.09
The Mummy: Tomb of the Dragon Emperor,39,7,6.4,5,0.09
Knights in the Nightmare,75,10,7.7,7,0.09
Terraria,71,6,7.1,21,0.09
Digimon World 4,55,4,8.1,19,0.09
Spectral Force 3,59,16,7.5,19,0.09
Ty the Tasmanian Tiger 3: Night of the Quinkan,68,11,8,9,0.09
The Ant Bully,45,12,1.4,5,0.09
